timestamp,value
2025-01-01T00:00:00Z,0.0
2025-01-01T00:00:01Z,0.09993301616303926
2025-01-01T00:00:02Z,0.19886553633749857
2025-01-01T00:00:03Z,0.2958070811665539
2025-01-01T00:00:04Z,0.38978710427372076
2025-01-01T00:00:05Z,0.4798647090490943
2025-01-01T00:00:06Z,0.5651380685920271
2025-01-01T00:00:07Z,0.6447534545009243
2025-01-01T00:00:08Z,0.717913784116926
2025-01-01T00:00:09Z,0.78388660064933
2025-01-01T00:00:10Z,0.8420114062884005
2025-01-01T00:00:11Z,0.8917062748888882
2025-01-01T00:00:12Z,0.9324736780202824
2025-01-01T00:00:13Z,0.9639054660553243
2025-01-01T00:00:14Z,0.985686954427788
2025-01-01T00:00:15Z,0.9976000741492778
2025-01-01T00:00:16Z,0.9995255550431251
2025-01-01T00:00:17Z,0.9914441198375697
2025-01-01T00:00:18Z,0.9734366771633683
2025-01-01T00:00:19Z,0.9456835115235996
2025-01-01T00:00:20Z,0.9084624783454199
2025-01-01T00:00:21Z,0.8621462221843063
2025-01-01T00:00:22Z,0.8071984459311994
2025-01-01T00:00:23Z,0.7441692683739977
2025-01-01T00:00:24Z,0.6736897165919457
2025-01-01T00:00:25Z,0.5964654083232273
2025-01-01T00:00:26Z,0.513269487555788
2025-01-01T00:00:27Z,0.4249348840678924
2025-01-01T00:00:28Z,0.33234597441331465
2025-01-01T00:00:29Z,0.23642972783858707
2025-01-01T00:00:30Z,0.13814642577643546
2025-01-01T00:00:31Z,0.03848004782872783
2025-01-01T00:00:32Z,-0.06157157950873298
2025-01-01T00:00:33Z,-0.16100677275189493
2025-01-01T00:00:34Z,-0.2588300199490208
2025-01-01T00:00:35Z,-0.35406194741393143
2025-01-01T00:00:36Z,-0.4457491248883234
2025-01-01T00:00:37Z,-0.532973610967149
2025-01-01T00:00:38Z,-0.6148621432214489
2025-01-01T00:00:39Z,-0.6905948810101928
2025-01-01T00:00:40Z,-0.7594136134510215
2025-01-01T00:00:41Z,-0.8206293503744214
2025-01-01T00:00:42Z,-0.8736292202632362
2025-01-01T00:00:43Z,-0.9178826061176496
2025-01-01T00:00:44Z,-0.9529464578154061
2025-01-01T00:00:45Z,-0.9784697277816927
2025-01-01T00:00:46Z,-0.9941968855602381
2025-01-01T00:00:47Z,-0.9999704760989149
2025-01-01T00:00:48Z,-0.9957326961371449
2025-01-01T00:00:49Z,-0.981525972912842
2025-01-01T00:00:50Z,-0.9574925393950745
2025-01-01T00:00:51Z,-0.9238730102950713
2025-01-01T00:00:52Z,-0.8810039731120792
2025-01-01T00:00:53Z,-0.8293146183317122
2025-01-01T00:00:54Z,-0.769322442514122
2025-01-01T00:00:55Z,-0.7016280672912412
2025-01-01T00:00:56Z,-0.6269092261435582
2025-01-01T00:00:57Z,-0.5459139791588185
2025-01-01T00:00:58Z,-0.45945322370421515
2025-01-01T00:00:59Z,-0.3683925759927202
2025-01-01T00:01:00Z,-0.27364370482260353
2025-01-01T00:01:01Z,-0.17615520425384543
2025-01-01T00:01:02Z,-0.07690309660115911
2025-01-01T00:01:03Z,0.023118939175514847
2025-01-01T00:01:04Z,0.12290951585294987
2025-01-01T00:01:05Z,0.22146956349913308
2025-01-01T00:01:06Z,0.31781233182781893
2025-01-01T00:01:07Z,0.4109732692129035
2025-01-01T00:01:08Z,0.5000196794572255
2025-01-01T00:01:09Z,0.5840600596354499
2025-01-01T00:01:10Z,0.6622530255236697
2025-01-01T00:01:11Z,0.7338157352573031
2025-01-01T00:01:12Z,0.7980317268824393
2025-01-01T00:01:13Z,0.8542580913336814
2025-01-01T00:01:14Z,0.9019319090250327
2025-01-01T00:01:15Z,0.940575885612824
2025-01-01T00:01:16Z,0.9698031305073038
2025-01-01T00:01:17Z,0.9893210302920371
2025-01-01T00:01:18Z,0.9989341782717204
2025-01-01T00:01:19Z,0.9985463308187661
2025-01-01T00:01:20Z,0.9881613709323648
2025-01-01T00:01:21Z,0.9678832693631935
2025-01-01T00:01:22Z,0.9379150436929778
2025-01-01T00:01:23Z,0.8985567257902548
2025-01-01T00:01:24Z,0.8502023579914898
2025-01-01T00:01:25Z,0.7933360480807813
2025-01-01T00:01:26Z,0.7285271225643783
2025-01-01T00:01:27Z,0.6564244267638064
2025-01-01T00:01:28Z,0.577749828793169
2025-01-01T00:01:29Z,0.49329099245663205
2025-01-01T00:01:30Z,0.4038934914214305
2025-01-01T00:01:31Z,0.3104523436166627
2025-01-01T00:01:32Z,0.21390305061264503
2025-01-01T00:01:33Z,0.11521223169156894
2025-01-01T00:01:34Z,0.015367946378017567
2025-01-01T00:01:35Z,-0.08463019768306558
2025-01-01T00:01:36Z,-0.18378105246433263
2025-01-01T00:01:37Z,-0.28109195271578163
2025-01-01T00:01:38Z,-0.3755886541977727
2025-01-01T00:01:39Z,-0.46632508748903956
2025-01-01T00:01:40Z,4.447607170282173
2025-01-01T00:01:41Z,4.367069800611653
2025-01-01T00:01:42Z,4.292869116751817
2025-01-01T00:01:43Z,4.225747991172665
2025-01-01T00:01:44Z,4.1663784181706705
2025-01-01T00:01:45Z,4.115354786086272
2025-01-01T00:01:46Z,4.073187926486285
2025-01-01T00:01:47Z,4.040299999888831
2025-01-01T00:01:48Z,4.017020269233197
2025-01-01T00:01:49Z,4.0035818034092285
2025-01-01T00:01:50Z,-0.9998808561505658
2025-01-01T00:01:51Z,-0.9933330424549104
2025-01-01T00:01:52Z,-0.9768403100281058
2025-01-01T00:01:53Z,-0.9505677786000201
2025-01-01T00:01:54Z,-0.9147784799824896
2025-01-01T00:01:55Z,-0.8698307246826497
2025-01-01T00:01:56Z,-0.8161745146177822
2025-01-01T00:01:57Z,-0.7543470378463839
2025-01-01T00:01:58Z,-0.684967290420699
2025-01-01T00:01:59Z,-0.6087298792049378
2025-01-01T00:02:00Z,-0.5263980677032926
2025-01-01T00:02:01Z,-0.438796134520599
2025-01-01T00:02:02Z,-0.34680112096018534
2025-01-01T00:02:03Z,-0.25133405037920087
2025-01-01T00:02:04Z,-0.15335070721030927
2025-01-01T00:02:05Z,-0.05383206796710025
2025-01-01T00:02:06Z,0.046225519965200426
2025-01-01T00:02:07Z,0.1458203134270555
2025-01-01T00:02:08Z,0.24395520260263132
2025-01-01T00:02:09Z,0.3396476937503228
2025-01-01T00:02:10Z,0.43193974560202403
2025-01-01T00:02:11Z,0.5199073609523991
2025-01-01T00:02:12Z,0.6026698374103644
2025-01-01T00:02:13Z,0.6793985846973472
2025-01-01T00:02:14Z,0.7493254202164753
2025-01-01T00:02:15Z,0.8117502598402285
2025-01-01T00:02:16Z,0.8660481269189535
2025-01-01T00:02:17Z,0.9116754093383911
2025-01-01T00:02:18Z,0.9481753019826424
2025-01-01T00:02:19Z,0.9751823801144559
2025-01-01T00:02:20Z,0.9924262578856741
2025-01-01T00:02:21Z,0.9997342953500602
2025-01-01T00:02:22Z,0.9970333268767925
2025-01-01T00:02:23Z,0.9843503936603283
2025-01-01T00:02:24Z,0.9618124729929951
2025-01-01T00:02:25Z,0.9296452070107394
2025-01-01T00:02:26Z,0.8881706436394069
